id,text,label,reader_polarity,writer_polarity,user_id,split,text_orig,bertscore_p,bertscore_r,bertscore_f1
wrime_18373,毎日インスタを見るたびに、羨ましくて、、、 行きたいんですが、、、 8月までに、、、やりたいんですが、、、。,pos,1,-1,32,train,"全日のインスタ見るたびに羨ましくて、、、行きたいんやが、、、
8月までに…！ってのやりたいんやが、、、",0.92809176,0.888624,0.9079292
wrime_21997,満月はきれいです。,pos,1,1,46,train,満月奇麗,0.74043113,0.7642829,0.75216794
wrime_22228,一家に一人、花ちゃんがいるといいですね。大和田さんの最終話、一人勝ちでしたね...。やめないで...。直樹とトムジェリみたいに、争い続けて...。,neg,-1,2,48,train,一家にひとり花ちゃんほしい。大和田さん最終話一人勝ちじゃん…やめないで…直樹とトムジェリみたいに争い続けて…,0.8768354,0.91226536,0.89419955
wrime_23976,ミルキーのファンクラブ更新手続きを忘れてた。,neg,-1,0,58,train,ミルキィのファンクラブ更新手続き忘れてた,0.8947743,0.8980186,0.8963935
wrime_1210,過剰な包装をやめよう！お菓子が割れないように、企業の努力が必要です。医療用の開発や保険適用も考えてみましょう。,neg,-1,-1,2,train,過剰包装をやめろと言っているだけで個包装をやめろとは言ってない！！！とか過剰包装をやめてもお菓子が割れたりしないようにする企業努力が必要だとか、医療用を開発して保険適用にすれば良いとかもうホント言うだけタダよね,0.8453098,0.76277834,0.80192614
wrime_19288,家に帰りました！荷物を解きます！。,pos,1,2,36,train,帰宅！荷解きするぞ〜！,0.7380206,0.74679977,0.7423842
wrime_23838,ただ、実力が足りないだけです。,neg,-1,-1,58,train,単に実力不足なだけか,0.80847293,0.8478545,0.82769555
wrime_1971,給付金が振り込まれないと思ったら、申請が遅かったからです。「なるほど」ということしか言えませんでした。もっと早く申請しておけばよかったです。,neg,-2,-2,4,train,給付金振り込まれないけど、なんか間違えてたかな？と思って問い合わせたら「申請したのが遅いから」とのこと。「なるほど」しか言うことがなかった。もっと早めに申請しとけばよかったなー。,0.86373293,0.80585575,0.83379114
wrime_8215,IT系の資格を取りたいと考えている方、DTPエキスパートという資格が楽しそうですね。,pos,1,0,12,train,IT系の資格取りたいけど足がかりにDTPエキスパートとか楽しそうかな,0.8307536,0.83411187,0.8324294
wrime_1066,首が動きます。,neu,0,0,2,train,頸動もく,0.72690547,0.7150751,0.72094166
wrime_17059,上の「入力」を、文化庁や自治体の「やさしい日本語」指針に基づいて平易化します。 「う？きたかな？ひょっとして！かも」 この文は、「う？」という疑問詞から始まり、「きたかな？」「ひょっとして！」「かも」という語句が続きます。 「う？」は、「何かが来たのか？」という意味で使われています。 「きたかな？」は、「来たのか？」という意味で、「かも」は、「かもしれない」という意味で使われています。 この文は、何かが来たのか、来たのかもしれない、という意味で使われています。 日本語の文は、通常、句点「。」で終わります。この文は、「かも」という語句で終わっています。,neu,0,2,27,train,う？きたかな？ひょっとして！かも,0.6371904,0.81613684,0.7156469
wrime_16946,長崎県も、16日から営業できるようになるって、新聞に小さく載っていました。,neu,0,0,26,train,長崎県も同じ。16日から営業可能って小さく新聞に載ってた。,0.8871567,0.9148844,0.9008073
wrime_34442,申し込み完了！ 楽しみにしています。 神戸で靴を買います。デザインが良くて軽くて履きやすいものを選びます。,pos,1,2,79,train,申込み完了！楽しんできます。ついでに神戸の靴買うぜ。デザイン性が高くて軽くて履きやすいのだ。,0.839398,0.841686,0.84054047
wrime_32030,ブログや作品が人気で会社を辞めるのは、リスクが高いと感じる。 代わりに、Bビジネスを構築し、継続的な収入を得ることで、会社を辞めることを検討すると、生存率が上がるかもしれない。,pos,1,0,76,train,"ブログとか作品がバズって会社を辞めるってのは、リスクが大きい気がしている。

to Bビジネスを構築して、継続的な収入が入ってくるようにした上で、会社を辞めるのであれば、生存率が上がりそうな気がするなぁ。",0.8486452,0.81188154,0.8298564
wrime_34640,もうすぐ新月です。はやく来てください。,neu,0,0,80,train,もうすぐ新月。はよこい、はよこい… ,0.7903553,0.76562524,0.77779377
wrime_27466,歩くたびに、棒に当たりまくると、「どうしたの？」と聞かれることが、つらい人生です。,neg,-1,-2,63,train,他の人が何とも思っていないことが自分にとってはつらくて、歩くたびに棒に当たりまくって、「どうしたの？」って言われる頃には満身創痍。そんな人生です。,0.9010821,0.7735514,0.83246076
wrime_31923,誰でもできる」という売り文句は、VRIO分析でいうI(模倣困難性)が弱いため、すぐに食べられなくなる可能性があります。,neg,-1,-1,76,train,「誰でもできます！」という売り文句だと、VRIO分析でいう、I(模倣困難性)が弱いため、すぐに食えなくなる可能性がある。,0.9261254,0.91058254,0.91828823
wrime_7992,お願いいたします。,pos,1,0,12,train,お願いいたしますお願いいたしますお願いいたしますお願いいたします,0.8075663,0.80844426,0.80800503
wrime_18981,30歳児の歯磨きで、お腹が痛くなることがあります。,pos,2,2,35,train,３０歳児の歯磨きで腹筋崩壊,0.787042,0.8608992,0.8223156
wrime_8751,キッチンにタイルを貼りたいと考えています。大家さんに相談してみましょう。,pos,1,1,13,train,キッチンにタイル貼りたい。大家さんに聞いてみよう。,0.84923154,0.9151911,0.88097847
wrime_8619,今日は、何を書くか、考えてみましょう。,neu,0,1,13,train,んーーー今日は何を書こうかな。,0.8114075,0.7924452,0.8018142
wrime_14450,ツイステッド・ワンダーランドの「星に願いを」ストーリー、とても良かったですね！感動して、うるうるしてしまいました。今、メインストーリーの4章の最後のところで詰まっているので、少しずつ強化して、5章を読み進めていきたいと思います。,pos,1,1,19,train,今更だけどツイステの星に願いをストーリーめっっっっちゃよかったね、感動してうるうるしてしまった。いまメインストーリー4章の最後のとこで詰まってるから少しづつ強化して頑張って5章を読むぞという気持ち,0.85608107,0.83882004,0.8473627
wrime_34285,ただし、これは参考です。たむらさんは、いつもお寿司を 10 貫、料理を 5 品と品数は決まっていますが、メニューはその時地元で獲れた魚から、その日仕入れたもので作られるので流動的です。それがまた魅力なのですが！。,pos,1,2,79,train,ただし、これはあくまでも参考です。たむらさんは、いつもお寿司〇貫、料理〇品と品数は決まっていますが、メニューはそのとき地元で獲れた魚から、その日仕入れたもので作られるので流動的です。それがまた魅力なのですが！,0.9672397,0.966355,0.9667971
wrime_7257,あなたは、2.50 ユーロを持っています。,neu,0,0,11,train,所持金2.50ユーロのみ,0.76244193,0.8337146,0.796487
wrime_34621,帰国しました。,pos,1,0,80,train,無事、帰国。,0.7602359,0.8030518,0.7810576
wrime_15956,頑張っている人を見ても、あまり気にしないようにしましょう。自分もそこまで行けるとは考えないようにしましょう。意識的に。,neu,0,1,21,train,頑張りまくってる人を見てもあまり気にしないようにする。ましてや自分もそこまで行けるとか考えないようにする。意識的に。,0.9321986,0.902967,0.91735
